,department,year,consumption_per_resident
404,30,2022,1.741304145548062
405,31,2022,2.064476457932083
406,32,2022,2.2328202515008164
407,33,2022,2.096928218163237
408,34,2022,1.6992909967393182
409,35,2022,2.7363792572993972
410,36,2022,2.8107039548048403
411,37,2022,2.2116382271454533
412,38,2022,2.4695826217975
413,39,2022,2.903276524706214
414,40,2022,3.3268406088846425
415,41,2022,2.640405106638767
416,42,2022,2.5985503728544725
417,43,2022,3.928818569175564
418,44,2022,2.3107449321998463
419,45,2022,2.7913193903183395
420,46,2022,2.362884855260989
421,47,2022,2.825084515820402
422,48,2022,2.014455053611775
423,49,2022,2.5436699512015446
424,50,2022,2.4185203325143103
425,51,2022,3.9041218814367937
426,52,2022,4.386907663097005
427,53,2022,3.469607553131907
428,54,2022,1.9444543265451584
429,55,2022,3.267941113190025
430,56,2022,2.8588309282768685
431,57,2022,1.1303739419129926
432,58,2022,2.0929328118503694
433,59,2022,2.3593157139435514
434,60,2022,1.9125267398447532
435,61,2022,3.0035979956722705
436,62,2022,2.586788885702971
437,63,2022,2.3900667536877154
438,64,2022,2.2700254246001563
439,65,2022,1.8938341798060256
440,66,2022,1.93889244645994
441,67,2022,0.25985773173158816
442,68,2022,1.948342962746561
443,69,2022,2.479341611735264
444,70,2022,2.3078675640376587
445,71,2022,2.6716401208877016
446,72,2022,2.715799620910151
447,73,2022,3.3797247280264053
448,74,2022,2.5200455227790126
449,75,2022,2.8609987158993793
450,76,2022,2.849328220274371
451,77,2022,2.4473351014981453
452,78,2022,1.9755524345406148
453,79,2022,0.7341761673933859
454,80,2022,2.59327085023818
455,81,2022,2.0238948766472307
456,82,2022,2.1909572581555374
457,83,2022,1.6619223858676226
458,84,2022,2.2868037347254098
459,85,2022,3.1382720477285115
460,86,2022,1.391795577459427
461,87,2022,2.1197686407425413
462,88,2022,3.203433820762602
463,89,2022,2.873244006348676
464,90,2022,2.308437713165075
465,91,2022,2.1338757989845516
466,92,2022,2.5215488574063474
467,93,2022,2.1270775821640338
468,94,2022,1.8329929828751448
469,95,2022,1.6442674743518977
470,01,2023,2.8567787636143884
471,02,2023,2.2804554318329977
472,03,2023,2.4610016626403084
473,04,2023,2.148889814276016
474,05,2023,2.4867906846329806
475,06,2023,2.1748074040822454
476,07,2023,2.1447846132329604
477,08,2023,2.5469708368370756
478,09,2023,1.5028994621915976
479,10,2023,2.930548889564659
480,11,2023,1.8178286613698091
481,12,2023,2.0870364269921793
482,13,2023,2.091937111975831
483,14,2023,2.5782398545372387
484,15,2023,2.039151198314368
485,16,2023,2.4813967055798654
486,17,2023,1.7818198893248955
487,18,2023,2.2301381505861286
488,19,2023,2.397185561101675
489,21,2023,2.573649661236947
490,22,2023,2.718507722256873
491,23,2023,1.5703720388049383
492,24,2023,1.8386464905775421
493,25,2023,2.4169336424621384
494,26,2023,2.779982462085378
495,27,2023,2.5225139444144458
496,28,2023,1.9682737984072218
497,29,2023,2.3384677368930187
498,30,2023,1.6449048164576041
499,31,2023,1.9595729812718718
500,32,2023,2.0150200804260177
501,33,2023,1.9878522297606782
502,34,2023,1.6140076725157484
503,35,2023,2.6303369740949183
504,36,2023,2.7013665005035135
505,37,2023,2.06583235371919
506,38,2023,2.322274317418028
507,39,2023,2.7881625787177047
508,40,2023,3.1041160669083676
509,41,2023,2.4692454296858104
510,42,2023,2.44865069725156
511,43,2023,3.76543107501415
512,44,2023,2.2235255432306813
513,45,2023,2.5905319733660437
514,46,2023,2.24511130318863
515,47,2023,2.6742133683036626
516,48,2023,1.9308810876464364
517,49,2023,2.498076845675647
518,50,2023,2.3673773123021515
519,51,2023,3.664115029643449
520,52,2023,4.242260842068924
521,53,2023,3.340729684979093
522,54,2023,1.891445701589705
523,55,2023,3.0437647196598934
524,56,2023,2.7546051803521627
525,57,2023,1.0988550059152615
526,58,2023,1.9881621453897447
527,59,2023,2.2581756692476502
528,60,2023,1.8312441660289298
529,61,2023,2.8895560129384243
530,62,2023,2.484322124916042
531,63,2023,2.291164729484372
532,64,2023,2.1692760311197223
533,65,2023,1.847260621510339
534,66,2023,1.7888260015531499
535,67,2023,0.24179752812643734
536,68,2023,1.7923606517395547
537,69,2023,2.3528506671636227
538,70,2023,2.1900957980404754
539,71,2023,2.524786739194448
540,72,2023,2.5857633681259067
541,73,2023,3.2495884285107763
542,74,2023,2.4343837039585403
543,75,2023,2.7253135584853947
544,76,2023,2.7295172667289638
545,77,2023,2.344416228967227
546,78,2023,1.8580216281297164
547,79,2023,0.6900614500799002
548,80,2023,2.483475430549143
549,81,2023,1.8854346872005108
550,82,2023,2.0182725890160174
551,83,2023,1.5799754780072943
552,84,2023,2.1486581210079865
553,85,2023,3.0480046373708705
554,86,2023,1.315722381346959
555,87,2023,1.9975210813685231
556,88,2023,3.029233544360833
557,89,2023,2.7038762366194495
558,90,2023,2.245056502955889
559,91,2023,2.0804849486009123
560,92,2023,2.341671548002984
561,93,2023,2.078520545098272
562,94,2023,1.732113186678836
563,95,2023,1.5609638498951102
